1.6102,0,0.0014974,3.368e-09
1.5598,0,0.0015278,3.3677e-09
1.5093,0,0.0015478,3.3663e-09
1.4588,0,0.0015571,3.3625e-09
1.4084,0,0.0015553,3.3546e-09
1.3579,0,0.0015421,3.34e-09
1.3074,0,0.0015175,3.3164e-09
1.257,0,0.0014816,3.2808e-09
1.2065,0,0.0014343,3.2296e-09
1.156,0,0.001376,3.1597e-09
1.1056,0,0.0013075,3.0668e-09
1.0551,0,0.0012292,2.9451e-09
1.0047,0,0.0011411,2.7902e-09
0.95419,0,0.0010446,2.599e-09
0.90372,0,0.00094082,2.3651e-09
0.85326,0,0.00082954,2.084e-09
0.80279,0,0.00070972,1.7539e-09
0.75233,0,0.00058165,1.3753e-09
0.70186,0,0.00045081,9.5705e-10
0.65139,0,0.00029815,5.2009e-10
0.60093,0,0.00011871,9.999e-11
0.55046,0,0,-0
2.6371,-0.17725,0,-0
2.6027,-0.18454,0,-0
2.5642,-0.19933,0,-0
2.5246,-0.22348,0,-0
2.4899,-0.25533,0,-0
2.462,-0.29335,0,-0
2.4236,-0.38373,0,-0
2.4027,-0.43045,0,-0
2.3795,-0.47606,0,-0
2.354,-0.52042,0,-0
2.3263,-0.5634,0,-0
2.2964,-0.60492,0,-0
2.2644,-0.64486,0,-0
2.2304,-0.6831,0,-0
2.1945,-0.71959,0,-0
2.1567,-0.75419,0,-0
2.1173,-0.78679,0,-0
2.0762,-0.81733,0,-0
2.0336,-0.84573,0,-0
1.9897,-0.87191,0,-0
1.9444,-0.89582,0,-0
1.898,-0.91737,0,-0
1.8506,-0.93653,0,-0
1.8022,-0.95324,0,-0
1.7531,-0.96745,0,-0
1.7033,-0.97912,0,-0
1.6529,-0.98824,0,-0
1.6022,-0.99477,0,-0
1.5511,-0.99869,0,-0
1.4494,-0.99872,0,-0
1.3989,-0.99487,0,-0
1.3486,-0.98847,0,-0
1.2987,-0.97953,0,-0
1.2494,-0.96808,0,-0
1.2006,-0.95414,0,-0
1.1527,-0.93775,0,-0
1.1056,-0.91896,0,-0
1.0596,-0.8978,0,-0
1.0147,-0.87435,0,-0
0.97104,-0.84864,0,-0
0.92873,-0.82076,0,-0
0.88789,-0.79078,0,-0
0.84863,-0.75876,0,-0
0.81103,-0.72479,0,-0
0.77521,-0.68897,0,-0
0.74124,-0.65137,0,-0
0.70922,-0.61211,0,-0
0.67924,-0.57127,0,-0
0.65136,-0.52896,0,-0
0.62565,-0.4853,0,-0
0.6022,-0.44039,0,-0
0.58104,-0.39435,0,-0
0.56225,-0.3473,0,-0
0.54586,-0.29936,0,-0
0.53192,-0.25065,0,-0
0.52047,-0.20129,0,-0
0.51153,-0.15141,0,-0
0.50513,-0.10114,0,-0
0.50128,-0.05063,0,-0
2.6803,0.15025,0,-0
2.7433,0.14,0,-0
2.788,0.14,0,-0
2.8388,0.14,0,-0
2.8904,0.14,0,-0
2.942,0.14,0,-0
2.9936,0.14,0,-0
3.0452,0.14,0,-0
3.0968,0.14,0,-0
3.1484,0.14,0,-0
3.2432,0.13316,0,-0
3.2823,0.11327,0,-0
3.3133,0.082278,0,-0
3.3332,0.043227,0,-0
2.7215,0,0,-0
2.7731,0,0,-0
2.8246,0,0,-0
2.8762,0,0,-0
2.9277,0,0,-0
2.9792,0,0,-0
3.0308,0,0,-0
3.0823,0,0,-0
3.1338,0,0,-0
3.1854,0,0,-0
3.2369,0,0,-0
3.2885,0,0,-0
2.6803,-0.15025,0,-0
2.7433,-0.14,0,-0
2.788,-0.14,0,-0
2.8388,-0.14,0,-0
2.8904,-0.14,0,-0
2.942,-0.14,0,-0
2.9936,-0.14,0,-0
3.0452,-0.14,0,-0
3.0968,-0.14,0,-0
3.1484,-0.14,0,-0
3.2432,-0.13316,0,-0
3.2823,-0.11327,0,-0
3.3133,-0.082278,0,-0
3.3332,-0.043227,0,-0
0.53345,0.031837,0,-0
0.54231,0.070374,0,-0
0.55152,0.11744,0,-0
0.56045,0.16646,0,-0
0.57025,0.21504,0,-0
0.58209,0.26248,0,-0
0.59638,0.3088,0,-0
0.61315,0.35417,0,-0
0.63228,0.39863,0,-0
0.65363,0.44207,0,-0
0.67715,0.48438,0,-0
0.70278,0.52544,0,-0
0.73044,0.56513,0,-0
0.76008,0.60337,0,-0
0.79161,0.64007,0,-0
0.82496,0.67512,0,-0
0.86004,0.70843,0,-0
0.89675,0.73993,0,-0
0.93502,0.76952,0,-0
0.97474,0.79714,0,-0
1.0158,0.82272,0,-0
1.0581,0.8462,0,-0
1.1016,0.86751,0,-0
1.146,0.88661,0,-0
1.1914,0.90345,0,-0
1.2376,0.91798,0,-0
1.2844,0.93018,0,-0
1.3318,0.94003,0,-0
1.3796,0.94751,1.1628e-05,4.7524e-12
1.4276,0.95253,2.6541e-05,1.0656e-11
1.4757,0.95495,4.5266e-05,1.7714e-11
1.5242,0.9547,6.9968e-05,2.6361e-11
1.5729,0.95192,9.7887e-05,3.5571e-11
1.6215,0.94673,0.00012563,4.4313e-11
1.6698,0.93914,0.00015269,5.2494e-11
1.7177,0.92913,0.00017949,6.0265e-11
1.765,0.91672,0.00018778,7.4626e-11
1.8115,0.90192,0.0001947,8.8877e-11
1.8573,0.88477,0.00020138,1.027e-10
1.9021,0.86531,0.00020784,1.1616e-10
1.9459,0.8436,0.00021406,1.2928e-10
1.9885,0.81969,0.00022005,1.4206e-10
2.0298,0.79364,0.00022583,1.5461e-10
2.0697,0.76551,0.00023147,1.67e-10
2.1081,0.73538,0.00023701,1.7932e-10
2.145,0.70331,0.00024209,1.9175e-10
2.1802,0.66939,0.00024664,2.0431e-10
2.2136,0.63373,0.0002509,2.1691e-10
2.2451,0.5964,0.00025503,2.2969e-10
2.2747,0.5575,0.00025904,2.4295e-10
2.3024,0.51709,0.00026309,2.5705e-10
2.3281,0.47524,0.00026715,2.7215e-10
2.3519,0.432,0.00027063,2.8819e-10
2.3739,0.38745,0.00027271,3.0571e-10
2.3945,0.34166,0.00027393,3.2807e-10
2.4156,0.29537,0.00028244,3.598e-10
2.4414,0.25143,0.00028647,3.5314e-10
2.4729,0.20562,0.0003449,3.906e-10
2.5217,0.17045,0.00031754,1.8287e-10
2.5728,0.15796,0,-0
2.6134,0.15057,0,-0
2.6484,0.14611,0,-0
2.6441,0.091383,0,-0
2.639,0.061829,9.4287e-05,4.2912e-11
2.6395,0.029382,0.00013321,9.5304e-11
2.5989,0.043186,0.0002897,3.5077e-10
2.5449,0.041901,0.00030924,7.9319e-10
2.4945,0.042066,0.00032311,1.2383e-09
2.4442,0.042899,0.0003569,1.6723e-09
2.3936,0.043793,0.00040689,2.062e-09
2.3427,0.044087,0.00046281,2.3949e-09
2.2918,0.04397,0.00052398,2.6594e-09
2.2412,0.04381,0.00059536,2.8675e-09
2.1906,0.043648,0.00067172,3.0249e-09
2.1401,0.043527,0.00075291,3.1404e-09
2.0897,0.043459,0.00083857,3.2223e-09
2.0392,0.043418,0.00092527,3.2802e-09
1.9887,0.043386,0.0010106,3.3184e-09
1.9383,0.043359,0.0010933,3.3426e-09
1.8878,0.043338,0.0011723,3.3564e-09
1.8373,0.043324,0.0012465,3.3637e-09
1.7869,0.043315,0.0013147,3.3668e-09
1.7364,0.043309,0.001376,3.3678e-09
1.6859,0.043307,0.0014296,3.368e-09
1.6355,0.043307,0.0014744,3.368e-09
1.585,0.043308,0.0015097,3.3679e-09
1.5345,0.043309,0.0015351,3.367e-09
1.4841,0.043311,0.0015498,3.3644e-09
1.4336,0.043311,0.0015536,3.3586e-09
1.3831,0.043311,0.001546,3.3473e-09
1.3327,0.043309,0.0015271,3.3283e-09
1.2822,0.043308,0.0014967,3.2987e-09
1.2317,0.043306,0.0014549,3.2552e-09
1.1813,0.043304,0.0014019,3.1946e-09
1.1308,0.043305,0.0013383,3.1135e-09
1.0803,0.043312,0.0012647,3.0063e-09
1.0299,0.043332,0.0011816,2.8677e-09
0.97942,0.043377,0.0010893,2.6944e-09
0.92893,0.04346,0.00098991,2.4818e-09
0.87839,0.043589,0.00088355,2.2235e-09
0.82775,0.043742,0.00076908,1.9161e-09
0.77704,0.043851,0.0006432,1.5583e-09
0.72629,0.04408,0.00050953,1.1552e-09
0.67469,0.045134,0.00038626,7.1294e-10
0.62247,0.043585,0.00020684,2.6501e-10
0.57318,0.03818,0,-0
2.6296,0.11774,0,-0
0.58924,0.08292,4.3989e-05,2.3651e-11
0.60037,0.13218,8.659e-05,4.5107e-11
0.60849,0.18124,8.1142e-05,4.6436e-11
0.61809,0.22802,7.5308e-05,4.5669e-11
0.63007,0.27294,7.4634e-05,4.6759e-11
0.64485,0.31656,8.2058e-05,5.1187e-11
0.66207,0.35939,9.2469e-05,5.7176e-11
0.68149,0.40137,0.0001013,6.7202e-11
0.70298,0.44235,0.00010686,8.1809e-11
0.72648,0.48217,0.00011262,9.7409e-11
0.75196,0.52071,0.00011855,1.1418e-10
0.77936,0.55791,0.00012486,1.3206e-10
0.8086,0.59367,0.00013114,1.5087e-10
0.8396,0.62791,0.0001376,1.7051e-10
0.87229,0.66054,0.00014384,1.9111e-10
0.90658,0.69146,0.00015001,2.129e-10
0.9424,0.72061,0.00015607,2.3545e-10
0.97965,0.7479,0.00016233,2.5869e-10
1.0182,0.77328,0.00016843,2.8255e-10
1.0581,0.79668,0.00017465,3.0684e-10
1.0991,0.81807,0.00018046,3.3132e-10
1.141,0.83739,0.00018574,3.5578e-10
1.184,0.85458,0.00019058,3.8022e-10
1.2277,0.86959,0.00019551,4.0467e-10
1.2721,0.88241,0.00020008,4.289e-10
1.3172,0.89305,0.00020422,4.5234e-10
1.3626,0.90151,0.00020682,4.7427e-10
1.4082,0.90774,0.00020777,4.9468e-10
1.4538,0.91153,0.00020817,5.1603e-10
1.4995,0.91237,0.00021608,5.4612e-10
1.5458,0.91043,0.00022839,5.831e-10
1.5923,0.90631,0.00023678,6.1776e-10
1.6387,0.90005,0.0002425,6.4894e-10
1.6847,0.89155,0.00024715,6.7731e-10
1.7302,0.88077,0.00025151,7.0448e-10
1.775,0.86773,0.00025569,7.307e-10
1.8191,0.85243,0.00025962,7.5613e-10
1.8623,0.83493,0.00026325,7.8078e-10
1.9046,0.81526,0.00026658,8.0474e-10
1.9459,0.79348,0.00026959,8.2763e-10
1.9859,0.76964,0.00027233,8.4929e-10
2.0247,0.7438,0.00027492,8.7055e-10
2.0621,0.71601,0.00027747,8.9166e-10
2.098,0.68633,0.00028005,9.1271e-10
2.1324,0.65485,0.00028255,9.3373e-10
2.1652,0.62166,0.00028485,9.5471e-10
2.1962,0.58683,0.00028698,9.7585e-10
2.2254,0.55046,0.00028897,9.9709e-10
2.2529,0.5126,0.00029111,1.0186e-09
2.2785,0.47328,0.00029414,1.0418e-09
2.3024,0.43246,0.00029831,1.0669e-09
2.3248,0.39019,0.00030222,1.093e-09
2.3461,0.34651,0.00030547,1.1222e-09
2.3662,0.3007,0.0003314,1.1726e-09
2.3873,0.24893,0.00038244,1.2638e-09
2.4206,0.20995,0.00025892,1.1118e-09
2.4754,0.15932,0.00021579,8.4348e-10
2.545,0.12313,0.00026438,4.0356e-10
2.5901,0.11979,0.00017413,6.1175e-11
2.6117,0.086193,0.00016236,1.0733e-10
2.5684,0.08293,0.00025794,4.5006e-10
2.52,0.083162,0.00029313,8.7739e-10
2.4709,0.084398,0.00031998,1.3337e-09
2.4208,0.087159,0.00038144,1.7709e-09
2.3692,0.088703,0.00044477,2.1656e-09
2.3176,0.088211,0.00048768,2.4895e-09
2.2666,0.087893,0.00055403,2.7384e-09
2.2159,0.087515,0.00062638,2.9303e-09
2.1653,0.087172,0.00070215,3.0712e-09
2.1149,0.086987,0.00078547,3.1732e-09
2.0645,0.0869,0.00087304,3.245e-09
2.014,0.08683,0.00095945,3.2949e-09
1.9635,0.086764,0.0010431,3.3274e-09
1.913,0.08671,0.0011235,3.3474e-09
1.8626,0.08667,0.0011995,3.3587e-09
1.8121,0.086643,0.0012702,3.3644e-09
1.7616,0.086626,0.0013347,3.3668e-09
1.7112,0.086617,0.0013918,3.3677e-09
1.6607,0.086614,0.0014408,3.3679e-09
1.6102,0.086615,0.0014808,3.3677e-09
1.5598,0.086619,0.0015112,3.3671e-09
1.5093,0.086623,0.0015313,3.3651e-09
1.4588,0.086625,0.0015405,3.3604e-09
1.4084,0.086626,0.0015386,3.3513e-09
1.3579,0.086624,0.0015253,3.3357e-09
1.3074,0.08662,0.0015006,3.3106e-09
1.257,0.086616,0.0014644,3.2731e-09
1.2065,0.086611,0.0014171,3.2201e-09
1.156,0.086607,0.0013587,3.1485e-09
1.1056,0.08661,0.0012902,3.0536e-09
1.0551,0.086628,0.0012117,2.9293e-09
1.0047,0.086682,0.0011239,2.7712e-09
0.9542,0.086803,0.0010285,2.577e-09
0.90367,0.087024,0.00092731,2.3399e-09
0.85298,0.087366,0.00082096,2.0546e-09
0.802,0.08774,0.00070669,1.7179e-09
0.75104,0.087672,0.00056281,1.3321e-09
0.70069,0.087962,0.00040652,9.1143e-10
0.64529,0.095286,0.00032601,4.2731e-10
0.64716,0.1494,0.00022184,3.8536e-10
0.65463,0.19611,0.00020767,3.777e-10
0.663,0.24026,0.00017636,3.6359e-10
0.67585,0.28153,0.00018229,3.7558e-10
0.69133,0.32261,0.00018923,3.9318e-10
0.709,0.36304,0.00019489,4.132e-10
0.72869,0.40278,0.00019908,4.3419e-10
0.7502,0.44134,0.00020226,4.5604e-10
0.77367,0.47881,0.00020576,4.7967e-10
0.79894,0.51487,0.0002099,5.0471e-10
0.82608,0.54973,0.00021402,5.3105e-10
0.85485,0.58307,0.00021794,5.5845e-10
0.88534,0.61502,0.00022167,5.8706e-10
0.91729,0.64527,0.00022546,6.1665e-10
0.95083,0.67396,0.00022922,6.473e-10
0.98568,0.70081,0.00023309,6.7792e-10
1.022,0.72596,0.0002369,7.096e-10
1.0594,0.74916,0.00024091,7.4193e-10
1.0981,0.77057,0.00024444,7.7475e-10
1.1377,0.78999,0.00024757,8.0726e-10
1.1783,0.80748,0.00024976,8.3893e-10
1.2196,0.8229,0.00025196,8.6947e-10
1.2618,0.83627,0.00025407,9.0048e-10
1.3045,0.84754,0.00025653,9.3052e-10
1.3479,0.85684,0.0002569,9.5885e-10
1.3914,0.86423,0.00025388,9.8283e-10
1.4347,0.8696,0.00024484,1.0032e-09
1.4771,0.87261,0.00023336,1.0237e-09
1.5205,0.87062,0.00026395,1.0786e-09
1.5651,0.86711,0.00027531,1.1268e-09
1.6097,0.86193,0.00027954,1.1677e-09
1.6539,0.85475,0.00028192,1.2027e-09
1.6976,0.84543,0.00028477,1.2362e-09
1.7407,0.83395,0.00028747,1.2687e-09
1.7832,0.82033,0.00029028,1.3002e-09
1.8249,0.80461,0.00029238,1.3306e-09
1.8658,0.78682,0.00029437,1.3589e-09
1.9057,0.76701,0.00029567,1.3853e-09
1.9445,0.74523,0.00029673,1.4107e-09
1.9821,0.72155,0.00029714,1.4354e-09
2.0185,0.696,0.00029788,1.4598e-09
2.0535,0.66861,0.00029861,1.4841e-09
2.087,0.63945,0.0002999,1.5085e-09
2.1191,0.60861,0.00030076,1.5312e-09
2.1495,0.57617,0.00030175,1.5536e-09
2.1784,0.54222,0.00030221,1.576e-09
2.2055,0.50684,0.00030282,1.5989e-09
2.2309,0.47006,0.00030395,1.6233e-09
2.2546,0.43176,0.00030879,1.6505e-09
2.2769,0.39178,0.00031703,1.6802e-09
2.2984,0.35029,0.00032245,1.7059e-09
2.3189,0.30813,0.00030841,1.7296e-09
2.3348,0.26313,0.00035985,1.8095e-09
2.3844,0.20562,0.00017926,1.5929e-09
2.4362,0.16947,0.0002613,1.2343e-09
2.4969,0.12448,0.00028206,8.7177e-10
2.4495,0.12678,0.00030068,1.3506e-09
2.3979,0.13677,0.00041408,1.8021e-09
2.3434,0.13277,0.0004388,2.2457e-09
2.2922,0.13246,0.00051113,2.5583e-09
2.241,0.13193,0.00058263,2.7967e-09
2.1903,0.13107,0.00064645,2.9743e-09
2.1401,0.13062,0.00072376,3.103e-09
2.0898,0.13051,0.00081387,3.1942e-09
2.0393,0.13042,0.00090302,3.2592e-09
1.9888,0.13029,0.00098736,3.3031e-09
1.9383,0.13017,0.0010684,3.3317e-09
1.8878,0.13008,0.0011455,3.3492e-09
1.8373,0.13001,0.0012178,3.3589e-09
1.7869,0.12997,0.0012846,3.364e-09
1.7364,0.12994,0.0013447,3.3662e-09
1.686,0.12993,0.0013973,3.367e-09
1.6355,0.12993,0.0014416,3.3671e-09
1.585,0.12993,0.0014767,3.3665e-09
1.5345,0.12994,0.001502,3.3646e-09
1.4841,0.12995,0.0015167,3.3606e-09
1.4336,0.12995,0.0015204,3.3528e-09
1.3831,0.12995,0.0015127,3.3392e-09
1.3326,0.12995,0.0014935,3.3174e-09
1.2822,0.12994,0.001463,3.2847e-09
1.2317,0.12993,0.0014212,3.2379e-09
1.1812,0.12992,0.0013683,3.174e-09
1.1308,0.12991,0.0013049,3.0885e-09
1.0803,0.12991,0.0012314,2.976e-09
1.0299,0.12995,0.001148,2.8318e-09
0.97946,0.13006,0.001056,2.6535e-09
0.92902,0.13033,0.00095856,2.4355e-09
0.87847,0.13081,0.00085666,2.1715e-09
0.82751,0.13163,0.00075653,1.8562e-09
0.77543,0.13263,0.00066183,1.4803e-09
0.72442,0.13025,0.00045363,1.0716e-09
0.682,0.12568,0.00023704,7.1403e-10
0.69205,0.16587,0.00032742,7.4767e-10
0.69878,0.21199,0.00030086,7.262e-10
0.70018,0.25119,0.00018691,6.5594e-10
0.72503,0.28591,0.00034883,7.8073e-10
0.73053,0.32941,0.00020757,7.0183e-10
0.75929,0.36277,0.0003676,8.3296e-10
0.76867,0.40585,0.00021344,7.5121e-10
0.80031,0.4362,0.0003667,8.8361e-10
0.8138,0.47772,0.00021629,8.0542e-10
0.8485,0.50446,0.00037661,9.4437e-10
0.86605,0.54453,0.00022181,8.6591e-10
0.90329,0.56768,0.00038292,1.0096e-09
0.92464,0.60578,0.00022579,9.3035e-10
0.96403,0.62496,0.00038848,1.0774e-09
0.98906,0.66071,0.00023021,9.9945e-10
1.0303,0.67572,0.00039547,1.1507e-09
1.0588,0.70883,0.00023518,1.0701e-09
1.1015,0.71957,0.00040426,1.2247e-09
1.1331,0.74984,0.00023991,1.1431e-09
1.1768,0.7565,0.00040731,1.2967e-09
1.2111,0.78356,0.00024002,1.2109e-09
1.2552,0.78604,0.00040328,1.3637e-09
1.2921,0.80936,0.00024096,1.2768e-09
1.3366,0.80768,0.00040713,1.4274e-09
1.3757,0.82763,0.00023951,1.3358e-09
1.4197,0.82288,0.00038841,1.472e-09
1.4583,0.83958,0.00020632,1.3651e-09
1.4958,0.83299,0.00030131,1.4723e-09
1.5393,0.8292,0.00031022,1.5363e-09
1.5825,0.82495,0.00030837,1.5799e-09
1.6252,0.81896,0.0003073,1.6189e-09
1.6671,0.81095,0.00030828,1.6562e-09
1.7086,0.80084,0.00031117,1.6923e-09
1.7494,0.78867,0.00031397,1.7252e-09
1.7897,0.77451,0.00031639,1.7568e-09
1.8291,0.75841,0.00031771,1.787e-09
1.8678,0.74036,0.00031852,1.816e-09
1.9054,0.7205,0.00031836,1.8434e-09
1.942,0.6988,0.00031708,1.8674e-09
1.9773,0.67542,0.00031567,1.8902e-09
2.0114,0.65018,0.00031457,1.9134e-09
2.044,0.62329,0.00031502,1.9366e-09
2.0753,0.59464,0.00031524,1.9601e-09
2.1051,0.56453,0.00031549,1.9828e-09
2.1336,0.53284,0.00031515,2.0047e-09
2.1604,0.49986,0.00031481,2.0248e-09
2.1857,0.4655,0.00031262,2.0455e-09
2.2091,0.42999,0.00031325,2.0676e-09
2.2309,0.39247,0.00032463,2.0958e-09
2.2516,0.35286,0.0003488,2.1274e-09
2.2728,0.3115,0.00036272,2.1457e-09
2.2949,0.27607,0.00027038,2.1182e-09
2.3474,0.2162,0.00035402,1.9186e-09
2.401,0.17901,0.00017111,1.568e-09
2.3655,0.17437,0.00029398,1.9371e-09
2.3181,0.17691,0.00045565,2.3003e-09
2.2662,0.17771,0.00056101,2.6094e-09
2.2146,0.17542,0.00058886,2.8399e-09
2.1648,0.17412,0.00064427,3.0046e-09
2.1151,0.17417,0.00074337,3.1216e-09
2.0648,0.17426,0.00084348,3.2063e-09
2.0142,0.17402,0.00092663,3.2657e-09
1.9636,0.17382,0.0010085,3.306e-09
1.9131,0.17364,0.0010861,3.3321e-09
1.8626,0.17349,0.001159,3.3481e-09
1.8121,0.17337,0.0012269,3.3572e-09
1.7617,0.1733,0.0012892,3.3621e-09
1.7112,0.17326,0.0013447,3.3644e-09
1.6607,0.17325,0.0013926,3.3651e-09
1.6103,0.17325,0.001432,3.3647e-09
1.5598,0.17327,0.0014622,3.363e-09
1.5093,0.17329,0.0014825,3.3592e-09
1.4588,0.17331,0.001492,3.352e-09
1.4083,0.17331,0.00149,3.3398e-09
1.3578,0.17331,0.0014763,3.3202e-09
1.3074,0.17329,0.0014511,3.2907e-09
1.2569,0.17327,0.0014147,3.2484e-09
1.2064,0.17325,0.0013673,3.1902e-09
1.156,0.17322,0.0013092,3.1127e-09
1.1055,0.1732,0.0012409,3.0105e-09
1.0551,0.1732,0.001162,2.8784e-09
1.0047,0.17326,0.001073,2.7137e-09
0.95432,0.17348,0.000977,2.5124e-09
0.90397,0.17404,0.00087901,2.2675e-09
0.85357,0.1749,0.00077016,1.9737e-09
0.80238,0.17691,0.00068875,1.623e-09
0.74486,0.18224,0.00064787,1.1697e-09
0.7374,0.23674,0.00039016,1.0039e-09
0.76718,0.31287,0.00038209,1.0555e-09
0.80425,0.38621,0.00039052,1.1121e-09
0.84712,0.45442,0.00038729,1.17e-09
0.89721,0.51789,0.00039577,1.2358e-09
0.95312,0.57606,0.0003977,1.3052e-09
1.0145,0.62807,0.00040301,1.3785e-09
1.081,0.67353,0.00041018,1.4547e-09
1.1522,0.71235,0.00041994,1.5325e-09
1.2266,0.74485,0.00041041,1.5985e-09
1.3036,0.76965,0.00040757,1.6641e-09
1.3841,0.78741,0.00041177,1.7218e-09
1.4651,0.80117,0.00037872,1.7388e-09
1.5143,0.78601,0.00049258,1.9117e-09
1.5577,0.79465,0.00027532,1.8591e-09
1.5976,0.77884,0.00043569,1.9889e-09
1.6399,0.78322,0.00026546,1.9318e-09
1.6769,0.7633,0.00044028,2.0593e-09
1.7194,0.76334,0.00027288,2.0043e-09
1.7543,0.73944,0.00045635,2.13e-09
1.7968,0.73573,0.00027843,2.067e-09
1.8294,0.70834,0.00046235,2.1887e-09
1.8712,0.70084,0.00027999,2.1233e-09
1.9011,0.67042,0.00045977,2.2391e-09
1.9417,0.65926,0.00027476,2.1692e-09
1.9683,0.62634,0.00044559,2.2809e-09
2.0071,0.61105,0.00027055,2.2118e-09
2.0301,0.57552,0.00044513,2.3219e-09
2.0672,0.55613,0.00027164,2.2559e-09
2.0869,0.51853,0.00044218,2.3612e-09
2.1219,0.49544,0.00027054,2.2945e-09
2.1384,0.45603,0.00043919,2.3971e-09
2.1709,0.42988,0.00025995,2.3285e-09
2.1832,0.38988,0.00040994,2.4289e-09
2.2118,0.358,0.00029121,2.3846e-09
2.2197,0.31249,0.00056382,2.5024e-09
2.2539,0.26851,0.00046376,2.4405e-09
2.2935,0.22857,0.00055691,2.3104e-09
2.237,0.22128,0.00055455,2.6597e-09
2.1878,0.2166,0.00053202,2.8742e-09
2.1404,0.21699,0.00063543,3.0193e-09
2.0907,0.21875,0.0008004,3.1286e-09
2.0396,0.21805,0.0008591,3.21e-09
1.989,0.21777,0.000944,3.266e-09
1.9384,0.21749,0.0010236,3.304e-09
1.8878,0.21718,0.0010955,3.3288e-09
1.8374,0.21693,0.0011633,3.3442e-09
1.7869,0.21676,0.0012265,3.3533e-09
1.7365,0.21665,0.0012839,3.3582e-09
1.686,0.2166,0.0013345,3.3604e-09
1.6356,0.21659,0.0013775,3.3607e-09
1.5851,0.21661,0.0014124,3.3592e-09
1.5346,0.21666,0.0014384,3.3556e-09
1.4841,0.21671,0.0014542,3.3488e-09
1.4336,0.21674,0.0014584,3.3372e-09
1.383,0.21674,0.0014502,3.319e-09
1.3325,0.21671,0.0014301,3.2918e-09
1.282,0.21667,0.0013985,3.2528e-09
1.2316,0.21663,0.0013562,3.1993e-09
1.1811,0.21658,0.0013035,3.1278e-09
1.1307,0.21653,0.0012406,3.0336e-09
1.0802,0.21647,0.001167,2.9112e-09
1.0298,0.21643,0.001082,2.7574e-09
0.97947,0.21649,0.00098598,2.5693e-09
0.92934,0.21688,0.00088321,2.3408e-09
0.87907,0.21817,0.00080038,2.0648e-09
0.82995,0.2184,0.00062193,1.7506e-09
